src_id,dst_id,type
0,9365,0
0,10457,0
0,10341,0
0,8753,0
1,9100,0
1,9357,0
1,7827,0
1,7739,0
2,9309,0
2,9406,0
2,9707,0
2,8623,0
2,10288,0
2,9559,0
2,7224,0
3,8374,0
3,7687,0
3,8582,0
3,8738,0
4,7421,0
4,7561,0
4,7948,0
4,9005,0
4,8239,0
4,9616,0
4,8409,0
4,8312,0
4,7833,0
5,10206,0
5,7685,0
5,10288,0
5,8561,0
5,7827,0
5,8212,0
5,10325,0
6,10335,0
6,9024,0
6,9745,0
6,7747,0
7,7356,0
7,8854,0
7,9012,0
7,10390,0
8,10335,0
8,7108,0
8,8847,0
8,10420,0
8,9272,0
8,8441,0
9,8479,0
9,9119,0
9,7337,0
9,8234,0
9,8489,0
9,9393,0
9,9139,0
9,7349,0
9,10295,0
9,9144,0
9,9147,0
9,9660,0
9,9408,0
9,10438,0
9,7113,0
9,10064,0
9,8915,0
9,7251,0
9,8542,0
9,10336,0
9,10008,0
9,9576,0
9,8685,0
9,7282,0
9,9077,0
9,7425,0
9,10114,0
9,7434,0
9,7950,0
9,10134,0
9,9240,0
9,7194,0
10,8388,0
10,8230,0
10,7207,0
10,10534,0
10,8491,0
10,7886,0
10,9361,0
10,7993,0
11,9357,0
11,10634,0
11,7210,0
11,9893,0
12,9054,0
12,10048,0
12,9154,0
12,9612,0
12,10192,0
12,7219,0
12,8309,0
13,7868,0
13,7298,0
13,9379,0
13,10628,0
13,9670,0
13,8679,0
13,9705,0
13,10346,0
13,8366,0
13,10551,0
13,8024,0
13,8250,0
14,10140,0
14,9625,0
14,8962,0
14,8900,0
14,7279,0
14,8369,0
14,9425,0
14,7764,0
14,10325,0
14,10390,0
14,9143,0
14,7224,0
14,7961,0
14,8890,0
14,10587,0
15,9757,0
15,8863,0
15,8480,0
15,8111,0
15,8254,0
15,8268,0
15,7503,0
15,9687,0
15,7903,0
15,10350,0
15,8059,0
15,7165,0
15,7555,0
15,7812,0
15,8335,0
15,9489,0
15,8723,0
15,9492,0
15,7318,0
15,7323,0
16,10420,0
16,10478,0
16,10211,0
16,9051,0
17,9886,0
17,8802,0
17,7668,0
17,8395,0
17,7532,0
17,7726,0
17,10002,0
17,7924,0
17,10325,0
17,7193,0
18,9420,0
18,8318,0
18,9203,0
18,8275,0
19,8981,0
19,8063,0
19,9325,0
19,8571,0
20,8877,0
20,10574,0
20,7953,0
20,9987,0
21,10163,0
21,9923,0
21,8882,0
21,9219,0
22,9948,0
22,9574,0
22,10534,0
22,7468,0
22,8844,0
22,8624,0
22,8537,0
23,8685,0
23,8453,0
23,7527,0
23,10569,0
24,7358,0
24,8358,0
24,9511,0
24,7413,0
24,9435,0
25,8226,0
25,8491,0
25,9997,0
25,9678,0
25,9588,0
25,7669,0
25,8186,0
26,10293,0
26,9168,0
26,8298,0
26,8058,0
27,8162,0
27,9514,0
27,7209,0
27,7794,0
28,8803,0
28,8900,0
28,7883,0
28,10380,0
28,9357,0
28,7566,0
28,9263,0
28,7952,0
28,7124,0
28,7961,0
29,7372,0
29,9972,0
29,8576,0
29,9979,0
30,7492,0
30,8589,0
30,7663,0
30,10564,0
31,8161,0
31,7139,0
31,10218,0
31,10608,0
31,7249,0
32,9022,0
32,8390,0
32,7242,0
32,8114,0
33,9837,0
33,8518,0
33,10479,0
33,7944,0
34,8607,0
34,7968,0
34,8354,0
34,9124,0
34,10534,0
34,10024,0
34,7600,0
34,8624,0
34,9523,0
34,7619,0
34,8389,0
34,7238,0
34,7366,0
34,10319,0
34,10071,0
34,9048,0
34,7274,0
34,8300,0
34,8301,0
34,10097,0
34,10225,0
34,8180,0
34,10612,0
34,10114,0
34,7555,0
34,8707,0
34,7307,0
34,8332,0
34,10128,0
34,9492,0
34,8727,0
34,10008,0
35,7836,0
35,10503,0
35,7646,0
35,8391,0
36,9245,0
36,7383,0
36,8784,0
36,7897,0
37,10300,0
37,9085,0
37,8478,0
37,9439,0
37,8994,0
37,9475,0
37,9156,0
37,9636,0
37,7913,0
37,7797,0
37,9558,0
38,8270,0
38,7686,0
38,7623,0
38,10536,0
39,7940,0
39,7981,0
39,7704,0
39,9443,0
40,10324,0
40,9326,0
40,8328,0
40,8522,0
41,8837,0
41,8840,0
41,7161,0
41,9547,0
42,8141,0
42,10417,0
42,9893,0
42,10253,0
43,10166,0
43,10345,0
43,8546,0
43,9707,0
44,9535,0
44,8226,0
44,9059,0
44,7886,0
44,7190,0
44,10008,0
44,7801,0
44,8537,0
45,9541,0
45,10325,0
45,9472,0
45,9034,0
46,9820,0
46,10620,0
46,7459,0
46,7561,0
46,8141,0
47,7552,0
47,7366,0
47,10279,0
47,9144,0
47,9771,0
47,9836,0
47,10315,0
47,10319,0
47,7505,0
47,7730,0
47,7795,0
47,10098,0
47,10295,0
47,9048,0
48,7581,0
48,8093,0
48,8576,0
48,7074,0
48,10562,0
48,8072,0
48,9676,0
48,9134,0
48,7151,0
48,9845,0
48,10351,0
48,9170,0
48,8725,0
48,10037,0
48,8089,0
48,8923,0
49,8270,0
49,7367,0
49,9015,0
49,10011,0
50,9511,0
50,8504,0
50,8793,0
50,8962,0
51,7084,0
51,8553,0
51,7441,0
51,10379,0
52,8925,0
52,10527,0
52,7108,0
52,7719,0
52,10607,0
53,10389,0
53,7894,0
53,10599,0
53,7312,0
54,8508,0
54,10142,0
54,7203,0
54,10212,0
54,9541,0
54,7946,0
54,7736,0
54,8345,0
54,10170,0
55,8989,0
55,10527,0
55,8323,0
55,10453,0
55,8745,0
55,8841,0
55,8458,0
55,9325,0
55,9166,0
55,8145,0
55,9269,0
56,7940,0
56,7981,0
56,7704,0
56,9443,0
57,8390,0
57,9032,0
57,7272,0
57,8854,0
58,9717,0
58,9206,0
58,9600,0
58,8114,0
59,7552,0
59,8423,0
59,9833,0
59,9324,0
59,7983,0
59,7505,0
59,8177,0
59,9169,0
59,7892,0
60,7074,0
60,7979,0
60,9164,0
60,9676,0
60,10351,0
60,9845,0
60,10195,0
60,8530,0
60,7187,0
60,10543,0
60,8725,0
60,8315,0
61,10300,0
61,9805,0
61,9368,0
61,9235,0
62,10435,0
62,9000,0
62,7468,0
62,7374,0
62,10545,0
62,8818,0
62,7603,0
62,9077,0
63,8348,0
63,8863,0
63,8741,0
63,10534,0
63,8107,0
63,7211,0
63,7086,0
63,9144,0
63,10319,0
63,9306,0
63,8795,0
63,8028,0
63,8542,0
63,7903,0
63,10593,0
63,10469,0
63,10600,0
63,9963,0
63,9836,0
63,9198,0
63,10225,0
63,8954,0
63,8573,0
63,9855,0
63,10367,0
63,8449,0
63,8593,0
63,10257,0
64,7324,0
64,8604,0
64,7423,0
64,7522,0
64,9448,0
64,8523,0
64,8588,0
64,7451,0
65,9790,0
65,8064,0
65,7716,0
65,9780,0
65,10582,0
66,8767,0
66,8226,0
66,9701,0
66,8423,0
66,9000,0
66,9223,0
66,7983,0
66,7379,0
66,9367,0
66,9304,0
67,10300,0
67,9663,0
67,9122,0
67,9865,0
67,9425,0
67,9747,0
68,7806,0
68,8351,0
68,10174,0
68,9699,0
68,9580,0
68,10636,0
68,8848,0
68,9905,0
68,9970,0
68,7347,0
68,9912,0
69,7357,0
69,7646,0
69,8191,0
69,7463,0
69,8999,0
69,10025,0
69,9002,0
69,10055,0
69,7245,0
69,9458,0
69,7219,0
70,7742,0
70,7464,0
70,7560,0
70,9322,0
70,10380,0
70,9645,0
70,7566,0
70,7183,0
70,7952,0
70,9199,0
70,8050,0
70,8952,0
70,7961,0
71,10413,0
71,9875,0
71,7703,0
71,7995,0
72,7464,0
72,7437,0
72,9199,0
72,7794,0
72,9842,0
72,7962,0
73,8141,0
73,8998,0
73,9616,0
73,8689,0
74,10285,0
74,8304,0
74,8280,0
74,7601,0
75,8325,0
75,9558,0
75,8522,0
75,7522,0
76,8092,0
76,9236,0
76,9426,0
76,10410,0
77,8222,0
77,9190,0
77,7994,0
77,8043,0
78,10579,0
78,10238,0
78,7332,0
78,7685,0
78,8592,0
78,8656,0
78,7250,0
78,10259,0
78,7224,0
79,7294,0
79,10399,0
79,7713,0
79,7331,0
79,7205,0
79,8425,0
79,10410,0
79,7535,0
79,8787,0
79,9012,0
79,9236,0
80,7714,0
80,7590,0
80,8870,0
80,10153,0
80,7600,0
80,9399,0
80,9144,0
80,7993,0
80,10438,0
80,10570,0
80,7499,0
80,10188,0
80,9933,0
80,9821,0
80,9827,0
80,9574,0
80,8301,0
80,9197,0
80,9204,0
80,9077,0
80,7550,0
80,8578,0
80,9356,0
80,10134,0
81,7476,0
81,8157,0
81,10082,0
81,10451,0
82,7398,0
82,8266,0
82,9965,0
82,10157,0
82,8624,0
82,9650,0
82,7444,0
82,9306,0
82,7867,0
83,7084,0
83,8854,0
83,7817,0
83,8899,0
84,7342,0
84,8824,0
84,8041,0
84,9230,0
85,9784,0
85,8254,0
85,8928,0
85,8449,0
85,7556,0
85,8388,0
85,8423,0
85,9833,0
85,10092,0
85,7086,0
85,8560,0
85,9560,0
85,8600,0
86,9876,0
86,7839,0
86,10167,0
86,9761,0
87,7581,0
87,8607,0
87,9632,0
87,10145,0
87,7074,0
87,8106,0
87,8111,0
87,7600,0
87,7090,0
87,7602,0
87,8118,0
87,9144,0
87,7619,0
87,10180,0
87,7624,0
87,7113,0
87,10188,0
87,9681,0
87,7641,0
87,7151,0
87,10225,0
87,10228,0
87,9213,0
87,8200,0
87,8208,0
87,9753,0
87,8226,0
87,8741,0
87,9768,0
87,8234,0
87,10295,0
87,10306,0
87,7749,0
87,9798,0
87,8266,0
87,7246,0
87,9808,0
87,10336,0
87,9317,0
87,9318,0
87,9833,0
87,8300,0
87,8301,0
87,10367,0
87,7812,0
87,8331,0
87,10381,0
87,9870,0
87,8348,0
87,8366,0
87,9408,0
87,8898,0
87,9421,0
87,8915,0
87,9948,0
87,7903,0
87,9952,0
87,9963,0
87,7409,0
87,8449,0
87,8966,0
87,7434,0
87,9492,0
87,10008,0
87,8991,0
87,7968,0
87,8480,0
87,8992,0
87,9506,0
87,10531,0
87,7979,0
87,8498,0
87,7991,0
87,10552,0
87,7993,0
87,10555,0
87,9031,0
87,10071,0
87,8537,0
87,8542,0
87,9566,0
87,10593,0
87,9574,0
87,7528,0
87,10090,0
87,10097,0
87,10612,0
87,8056,0
87,8059,0
87,9083,0
87,10108,0
87,7553,0
87,8066,0
87,7555,0
87,9604,0
87,8593,0
87,10134,0
87,8089,0
88,8420,0
88,8438,0
88,10300,0
88,7899,0
89,9642,0
89,8884,0
89,9911,0
89,9538,0
89,9542,0
89,10571,0
89,8158,0
89,8415,0
89,7392,0
89,7648,0
89,9832,0
89,9711,0
89,8567,0
89,7543,0
89,9474,0
89,7684,0
89,10502,0
89,10251,0
89,8977,0
90,9949,0
90,10401,0
90,8556,0
90,10483,0
90,10328,0
91,8681,0
91,7561,0
91,7915,0
91,9747,0
91,10197,0
91,9625,0
92,8991,0
92,8992,0
92,9506,0
92,7715,0
92,7076,0
92,7855,0
92,9138,0
92,8884,0
92,7232,0
92,8128,0
92,10177,0
92,10307,0
92,8647,0
92,7881,0
92,10571,0
92,9808,0
92,8920,0
92,8158,0
92,7648,0
92,7392,0
92,9952,0
92,8809,0
92,8816,0
92,9474,0
92,8454,0
92,10502,0
92,9995,0
92,9495,0
93,9636,0
93,8478,0
93,8183,0
93,7690,0
94,9537,0
94,8163,0
94,7366,0
94,8015,0
94,10128,0
94,9457,0
94,10098,0
94,10225,0
94,10319,0
94,9560,0
94,9048,0
94,8954,0
95,9215,0
95,7169,0
95,9702,0
95,10504,0
95,8841,0
95,8458,0
95,9325,0
95,7502,0
95,9747,0
95,8981,0
95,7256,0
96,9470,0
96,10041,0
96,10390,0
96,7747,0
97,7615,0
97,7295,0
97,9923,0
97,9491,0
98,8226,0
98,7337,0
98,7083,0
98,9259,0
98,8111,0
98,7602,0
98,9530,0
98,7867,0
98,8254,0
98,9408,0
98,8898,0
98,7619,0
98,8389,0
98,7366,0
98,7624,0
98,10184,0
98,9681,0
98,7253,0
98,8533,0
98,8789,0
98,9560,0
98,7903,0
98,10597,0
98,8553,0
98,9833,0
98,8301,0
98,10097,0
98,10098,0
98,10225,0
98,8180,0
98,10612,0
98,7670,0
98,8703,0
98,8449,0
98,10114,0
98,7427,0
98,7812,0
98,8707,0
98,9361,0
98,8723,0
98,8727,0
98,10008,0
98,8219,0
99,7916,0
99,7759,0
99,7680,0
99,7457,0
100,9220,0
100,7198,0
100,8305,0
100,9123,0
101,8052,0
