src_id,dst_id,type
0,10051,0
0,10457,0
0,10234,0
0,7939,0
1,9309,0
1,7422,0
1,10206,0
1,7827,0
1,10390,0
2,8760,0
2,10206,0
2,7967,0
2,8995,0
2,7224,0
2,8369,0
2,8594,0
2,7190,0
2,8568,0
2,10393,0
3,9061,0
3,9959,0
3,7271,0
3,8738,0
4,8430,0
4,8785,0
4,9066,0
4,8099,0
5,10206,0
5,10122,0
5,8589,0
5,9358,0
5,9651,0
5,8438,0
5,9625,0
6,7295,0
6,8168,0
6,8546,0
6,9571,0
7,8798,0
7,8288,0
7,8913,0
7,9786,0
8,7108,0
8,9696,0
8,8306,0
8,9732,0
9,8348,0
9,9119,0
9,7968,0
9,9632,0
9,9124,0
9,7337,0
9,8234,0
9,8489,0
9,9259,0
9,9391,0
9,7600,0
9,9393,0
9,9396,0
9,7991,0
9,8887,0
9,7993,0
9,9144,0
9,7867,0
9,9401,0
9,8388,0
9,10180,0
9,7366,0
9,10438,0
9,8266,0
9,10573,0
9,10319,0
9,10064,0
9,8915,0
9,9048,0
9,8284,0
9,8542,0
9,10336,0
9,7653,0
9,9318,0
9,7528,0
9,9576,0
9,7274,0
9,8170,0
9,8300,0
9,8045,0
9,8301,0
9,7282,0
9,10098,0
9,9077,0
9,8954,0
9,8703,0
9,10114,0
9,8707,0
9,7812,0
9,7434,0
9,8332,0
9,7950,0
9,10128,0
9,10134,0
10,7777,0
10,7653,0
10,10053,0
10,10153,0
10,8300,0
10,7374,0
10,7983,0
10,7572,0
10,8950,0
10,7479,0
10,7288,0
11,9357,0
11,9425,0
11,7764,0
11,10325,0
11,7224,0
11,9625,0
12,10316,0
12,7069,0
12,9054,0
12,10107,0
13,10012,0
13,10461,0
13,10206,0
13,8256,0
13,7971,0
13,8387,0
13,8803,0
13,8900,0
13,8521,0
13,9706,0
13,7566,0
13,7956,0
13,8369,0
13,9425,0
13,7124,0
13,8217,0
14,8958,0
14,9344,0
14,8400,0
14,8369,0
14,8658,0
14,10002,0
14,10325,0
14,10390,0
15,8735,0
15,9631,0
15,8226,0
15,9124,0
15,10157,0
15,8111,0
15,9393,0
15,9650,0
15,8887,0
15,8631,0
15,10188,0
15,9933,0
15,9294,0
15,8788,0
15,7892,0
15,7528,0
15,8170,0
15,10603,0
15,9068,0
15,8685,0
15,8177,0
15,9201,0
15,10609,0
15,8308,0
15,7799,0
15,9207,0
15,7546,0
15,7165,0
15,7171,0
15,8071,0
15,8200,0
15,10134,0
15,10008,0
16,9965,0
16,7165,0
16,8182,0
16,9922,0
17,9886,0
17,8802,0
17,7668,0
17,8395,0
17,7532,0
17,7726,0
17,10002,0
17,7924,0
17,10325,0
17,7193,0
18,8500,0
18,9991,0
18,9168,0
18,10250,0
19,9325,0
19,7678,0
19,8841,0
19,8323,0
20,9445,0
20,8877,0
20,9601,0
20,10483,0
21,9719,0
21,9351,0
21,10401,0
21,10163,0
22,8348,0
22,8226,0
22,10534,0
22,10535,0
22,8111,0
22,8624,0
22,9391,0
22,10295,0
22,10552,0
22,9280,0
22,7619,0
22,9284,0
22,10180,0
22,10435,0
22,7624,0
22,10321,0
22,8018,0
22,7903,0
22,7651,0
22,9318,0
22,8300,0
22,9197,0
22,9213,0
22,9599,0
22,10371,0
22,8202,0
22,10008,0
23,8685,0
23,8453,0
23,7527,0
23,10569,0
24,7413,0
24,9047,0
24,8329,0
24,10107,0
25,8226,0
25,7749,0
25,8235,0
25,8843,0
25,9356,0
25,8789,0
25,7323,0
26,10293,0
26,9887,0
26,9730,0
26,9067,0
27,8162,0
27,9514,0
27,7209,0
27,7794,0
28,10140,0
28,10206,0
28,8900,0
28,7942,0
